Long,Lat,EB_Effort,EB_Count,Smoothed
-85.75,34.5,0,0,0.190704353
-85.5,34.5,5.62,0,0.217647123
-85.25,34.5,121.78,0,0.235614762
-85,34.5,12.75,0,0.24389673
-84.75,34.5,63.58,16,0.243750736
-84.5,34.5,0.15,0,0.237704147
-84.25,34.5,60.25,42,0.228578228
-84,34.5,1.17,0,0.218918121
-83.75,34.5,0,0,0.210692552
-83.5,34.5,2.5,0,0.205296241
-83.25,34.5,2,0,0.203619587
-83,34.5,0,0,0.206293482
-82.75,34.5,0,0,0.213834485
-82.5,34.5,0,0,0.226712243
-82.25,34.5,18.25,2,0.245367413
-82,34.5,0,0,0.270101658
-81.75,34.5,33.59,2,0.30091778
-81.5,34.5,0,0,0.33728332
-81.25,34.5,0,0,0.377945283
-81,34.5,0,0,0.420799333
-80.75,34.5,7.75,7,0.462931173
-80.5,34.5,0,0,0.500835455
-80.25,34.5,0,0,0.530904843
-80,34.5,0,0,0.550063627
-79.75,34.5,0,0,0.55645669
-79.5,34.5,0,0,0.549692186
-79.25,34.5,4.08,0,0.53128513
-79,34.5,0,0,0.504266437
-78.75,34.5,6,1,0.472485297
-78.5,34.5,14.72,0,0.439940924
-78.25,34.5,3.99,9,0.410179872
-78,34.5,0.43,3,0.386121772
-77.75,34.5,3.75,0,0.370036049
-77.5,34.5,0,0,0.363702755
-98,34.75,1.75,0,1.16E-12
-97.75,34.75,0,0,4.71E-12
-97.5,34.75,0,0,2.10E-11
-97.25,34.75,0,0,1.04E-10
-97,34.75,0,0,5.66E-10
-96.75,34.75,0,0,3.37E-09
-96.5,34.75,0,0,2.15E-08
-96.25,34.75,0,0,1.42E-07
-96,34.75,0,0,9.48E-07
-95.75,34.75,2,0,6.12E-06
-95.5,34.75,0,0,3.70E-05
-95.25,34.75,10.5,0,0.000201294
-95,34.75,1.6,0,0.000957747
-94.75,34.75,9.33,0,0.003867029
-94.5,34.75,2.89,0,0.012933363
-94.25,34.75,12,0,0.035277005
-94,34.75,11.26,5,0.077428849
-93.75,34.75,2.88,6,0.13573508
-93.5,34.75,2.04,0,0.190556399
-93.25,34.75,1.87,0,0.216895194
-93,34.75,6.84,2,0.203644139
-92.75,34.75,49.71,0,0.160544454
-92.5,34.75,158.57,46,0.108972966
-92.25,34.75,331.98,10,0.065461902
-92,34.75,5.66,0,0.035924079
-91.75,34.75,0,0,0.018620873
-91.5,34.75,4,0,0.009429883
-91.25,34.75,0,0,0.004825601
-91,34.75,0,0,0.00256843
-90.75,34.75,9.38,0,0.001455484
-90.5,34.75,3.92,0,0.000897513
-90.25,34.75,0,0,0.000614428
-90,34.75,5.25,0,0.000473101
-89.75,34.75,2.9,0,0.000412241
-89.5,34.75,52.36,0,0.000407457
-89.25,34.75,0,0,0.00045503
-89,34.75,0,0,0.0005692
-88.75,34.75,0,0,0.000787792
-88.5,34.75,0,0,0.001184989
-88.25,34.75,0,0,0.00189661
-88,34.75,8.5,0,0.003168366
-87.75,34.75,11.41,0,0.005417751
-87.5,34.75,31.81,1,0.00929118
-87.25,34.75,0,0,0.015663475
-87,34.75,69.31,0,0.025492778
-86.75,34.75,4.77,0,0.039478703
-86.5,34.75,101.02,0,0.057563506
-86.25,34.75,0.66,0,0.078532834
-86,34.75,2.94,0,0.100075516
-85.75,34.75,0,0,0.119421178
-85.5,34.75,6.65,0,0.134244467
-85.25,34.75,140.5,7,0.14327236
-85,34.75,31.09,10,0.146603075
-84.75,34.75,39.91,28,0.145436148
-84.5,34.75,30.48,4,0.141567579
-84.25,34.75,103.66,2,0.136807546
-84,34.75,72.56,0,0.132678228
-83.75,34.75,0,0,0.130296806
-83.5,34.75,60.99,14,0.130477674
-83.25,34.75,23.24,2,0.133909971
-83,34.75,94.67,39,0.141218003
-82.75,34.75,118.91,4,0.15310315
-82.5,34.75,20.39,21,0.170389906
-82.25,34.75,0,0,0.193981426
-82,34.75,16,0,0.224721281
-81.75,34.75,0,0,0.263136245
-81.5,34.75,0,0,0.309128083
-81.25,34.75,0,0,0.361467212
-81,34.75,13,0,0.417398153
-80.75,34.75,5.25,0,0.472901634
-80.5,34.75,0,0,0.522917166
-80.25,34.75,0,0,0.562412596
-80,34.75,7,0,0.586914415
-79.75,34.75,0,0,0.593906375
-79.5,34.75,0,0,0.583141874
-79.25,34.75,0,0,0.55708714
-79,34.75,0,0,0.520309251
-78.75,34.75,0,0,0.478184766
-78.5,34.75,0,0,0.435849617
-78.25,34.75,0,0,0.397381346
-78,34.75,0,0,0.3658149
-77.75,34.75,0,0,0.343216595
-77.5,34.75,0,0,0.331015948
-77.25,34.75,7.74,6,0.330437881
-77,34.75,0,0,0.342945176
-76.75,34.75,0.75,0,0.370766095
-76.5,34.75,6.43,0,0.41734279
-98,35,1.88,0,2.26E-13
-97.75,35,0,0,8.90E-13
-97.5,35,3.25,0,3.89E-12
-97.25,35,15.71,0,1.91E-11
-97,35,0,0,1.06E-10
-96.75,35,0,0,6.50E-10
-96.5,35,0,0,4.37E-09
-96.25,35,0,0,3.12E-08
-96,35,0,0,2.28E-07
-95.75,35,32.92,0,1.64E-06
-95.5,35,9.5,0,1.12E-05
-95.25,35,0.03,0,6.91E-05
-95,35,0,0,0.000374505
-94.75,35,0,0,0.001723086
-94.5,35,0.34,0,0.00653828
-94.25,35,3.95,3,0.020080456
-94,35,0,0,0.049139622
-93.75,35,4.72,1,0.094810508
-93.5,35,2.38,0,0.144654657
-93.25,35,1.1,0,0.177099452
-93,35,32.94,6,0.17660199
-92.75,35,1.68,0,0.145813721
-92.5,35,82.64,0,0.102221728
-92.25,35,31.16,0,0.062548671
-92,35,8.86,0,0.03455056
-91.75,35,28.92,0,0.017833527
-91.5,35,30.17,0,0.008911715
-91.25,35,9.72,0,0.004465352
-91,35,0,0,0.002314268
-90.75,35,3.42,0,0.001272215
-90.5,35,2.5,0,0.00075974
-90.25,35,56.89,0,0.000503865
-90,35,30.3,0,0.000376583
-89.75,35,7.42,0,0.000319471
-89.5,35,0,0,0.00030842
-89.25,35,11.92,0,0.000337074
-89,35,0,0,0.000413853
-88.75,35,0,0,0.000565054
-88.5,35,0.02,0,0.000842259
-88.25,35,3.7,0,0.001338068
-88,35,5.62,2,0.002219202
-87.75,35,0.3,0,0.003763979
-87.5,35,1.28,0,0.006391376
-87.25,35,1.5,0,0.010639575
-87,35,0.5,0,0.017036528
-86.75,35,0,0,0.025865812
-86.5,35,11.76,0,0.036852687
-86.25,35,0,0,0.048994208
-86,35,13.98,0,0.060734753
-85.75,35,0.33,0,0.070471882
-85.5,35,3.67,1,0.077087775
-85.25,35,0,0,0.080246388
-85,35,109.32,59,0.080432583
-84.75,35,0.75,0,0.078602969
-84.5,35,27.15,0,0.075919448
-84.25,35,17.63,0,0.073412704
-84,35,259.24,2,0.071860817
-83.75,35,35.99,1,0.071848821
-83.5,35,104.81,0,0.073869266
-83.25,35,176.73,0,0.078436186
-83,35,50,0,0.08616825
-82.75,35,72.57,3,0.097869048
-82.5,35,0,0,0.114573592
-82.25,35,33.03,18,0.137545626
-82,35,89.88,24,0.168208863
-81.75,35,259.67,0,0.207771236
-81.5,35,0.25,0,0.256867462
-81.25,35,3.62,0,0.314793323
-81,35,0,0,0.378786681
-80.75,35,124.76,41,0.443959346
-80.5,35,1.28,0,0.504046274
-80.25,35,0.05,0,0.552929484
-80,35,22.75,4,0.584500474
-79.75,35,4.83,7,0.5948179
-79.5,35,6.27,10,0.583838111
-79.25,35,11.42,6,0.554611208
-79,35,0.5,0,0.512908951
-78.75,35,11.99,6,0.465230195
-78.5,35,3.48,1,0.417561908
-78.25,35,0,0,0.374427417
-78,35,0,0,0.338911091
-77.75,35,0,0,0.312855717
-77.5,35,0,0,0.297372727
-77.25,35,0,0,0.293326298
-77,35,7.62,13,0.30181294
-98,35.25,0,0,4.81E-14
-97.75,35.25,0.02,0,1.85E-13
-97.5,35.25,57.56,0,7.95E-13
-97.25,35.25,38.55,0,3.87E-12
-97,35.25,0.5,0,2.14E-11
-96.75,35.25,0,0,1.34E-10
-96.5,35.25,0,0,9.37E-10
-96.25,35.25,0,0,7.08E-09
-96,35.25,0,0,5.57E-08
-95.75,35.25,0,0,4.37E-07
-95.5,35.25,0,0,3.29E-06
-95.25,35.25,0,0,2.26E-05
-95,35.25,0,0,0.000137371
-94.75,35.25,0,0,0.000708526
-94.5,35.25,0.25,0,0.003011177
-94.25,35.25,11.37,0,0.010304711
-94,35.25,1.56,0,0.027875533
-93.75,35.25,68.83,0,0.058999273
-93.5,35.25,3.6,1,0.098013602
-93.25,35.25,14.41,3,0.129706988
-93,35.25,30.09,13,0.13832675
-92.75,35.25,28.17,0,0.120982305
-92.5,35.25,10.41,0,0.08879239
-92.25,35.25,0.5,0,0.056236401
-92,35.25,0,0,0.031809017
-91.75,35.25,10.5,0,0.016650192
-91.5,35.25,23.75,0,0.008363353
-91.25,35.25,10.01,0,0.004179351
-91,35.25,0,0,0.002146152
-90.75,35.25,0,0,0.001163937
-90.5,35.25,0,0,0.000684625
-90.25,35.25,29.5,0,0.000445991
-90,35.25,148.61,0,0.000327162
-89.75,35.25,39.18,0,0.000271826
-89.5,35.25,3.25,0,0.000256821
-89.25,35.25,0,0,0.000275093
-89,35.25,0,0,0.000331821
-88.75,35.25,0,0,0.000445523
-88.5,35.25,3.25,0,0.000653503
-88.25,35.25,1.75,0,0.001022407
-88,35.25,0,0,0.001665532
-87.75,35.25,8.32,0,0.002768086
-87.5,35.25,3.6,0,0.004591396
-87.25,35.25,3.22,0,0.007437092
-87,35.25,3.13,0,0.011544449
-86.75,35.25,0,0,0.01692656
-86.5,35.25,0,0,0.023212629
-86.25,35.25,3.25,0,0.029632501
-86,35.25,13,0,0.0352314
-85.75,35.25,1.25,0,0.039228019
-85.5,35.25,0,0,0.041260686
-85.25,35.25,0,0,0.041448225
-85,35.25,42.68,8,0.04030101
-84.75,35.25,52.77,5,0.038481551
-84.5,35.25,2.25,0,0.036616213
-84.25,35.25,6.75,0,0.035207914
-84,35.25,27.97,0,0.034611919
-83.75,35.25,14.52,0,0.03509586
-83.5,35.25,22.99,3,0.036938574
-83.25,35.25,77.49,0,0.040500752
-83,35.25,119.03,0,0.046297897
-82.75,35.25,59.51,0,0.055072216
-82.5,35.25,70.49,0,0.067847982
-82.25,35.25,21.99,0,0.085990033
-82,35.25,1.5,0,0.11114998
-81.75,35.25,9,3,0.14510578
-81.5,35.25,32.78,2,0.189318081
-81.25,35.25,19,13,0.244070625
-81,35.25,184.46,99,0.307361926
-80.75,35.25,286.51,140,0.374551042
-80.5,35.25,0.52,0,0.439016881
-80.25,35.25,0.27,0,0.493825956
-80,35.25,6.5,0,0.532139978
-79.75,35.25,0.25,0,0.548484334
-79.5,35.25,88.51,17,0.5419367
-79.25,35.25,0,0,0.516010642
-79,35.25,8.25,2,0.476265393
-78.75,35.25,4,0,0.429663658
-78.5,35.25,0,0,0.382683391
-78.25,35.25,96.32,42,0.340083172
-78,35.25,0,0,0.304919415
-77.75,35.25,1.22,0,0.278853865
-77.5,35.25,0,0,0.262841294
-77.25,35.25,0,0,0.257551741
-77,35.25,0,0,0.263779637
-76.75,35.25,0.08,0,0.282874562
-76.5,35.25,0,0,0.317175087
-97.75,35.5,320.28,0,4.29E-14
-97.5,35.5,41.11,0,1.81E-13
-97.25,35.5,0,0,8.66E-13
-97,35.5,0,0,4.76E-12
-96.75,35.5,0,0,3.00E-11
-96.5,35.5,0,0,2.14E-10
-96.25,35.5,0,0,1.68E-09
-96,35.5,0,0,1.39E-08
-95.75,35.5,0,0,1.17E-07
-95.5,35.5,0,0,9.48E-07
-95.25,35.5,0,0,7.11E-06
-95,35.5,30.5,0,4.72E-05
-94.75,35.5,0,0,0.000267547
-94.5,35.5,3.47,0,0.001250421
-94.25,35.5,34.95,0,0.00470231
-94,35.5,0.17,0,0.013923731
-93.75,35.5,0,0,0.032155836
-93.5,35.5,9.7,0,0.058121319
-93.25,35.5,0,0,0.083240171
-93,35.5,17.74,0,0.095412693
-92.75,35.5,1.4,0,0.089182863
-92.5,35.5,0.75,0,0.069430044
-92.25,35.5,2,0,0.046256124
-92,35.5,0,0,0.027253562
-91.75,35.5,5,0,0.014725889
-91.5,35.5,0,0,0.007576711
-91.25,35.5,4.42,0,0.0038496
-91,35.5,0,0,0.001995525
-90.75,35.5,0,0,0.001087128
-90.5,35.5,0,0,0.000639379
-90.25,35.5,0,0,0.000415001
-90,35.5,4.5,0,0.000301998
-89.75,35.5,11.08,0,0.00024808
-89.5,35.5,0,0,0.000230918
-89.25,35.5,57.31,0,0.00024326
-89,35.5,0.53,0,0.000288429
-88.75,35.5,32.24,0,0.000379857
-88.5,35.5,0,0,0.000545407
-88.25,35.5,0,0,0.000833167
-88,35.5,0,0,0.001321793
-87.75,35.5,55.19,0,0.002130959
-87.5,35.5,28.48,0,0.003412796
-87.25,35.5,30.25,0,0.005310691
-87,35.5,0,0,0.007884352
-86.75,35.5,4.03,0,0.011011169
-86.5,35.5,0.75,0,0.014335476
-86.25,35.5,0.17,0,0.017335508
-86,35.5,8.47,0,0.01951302
-85.75,35.5,0,0,0.020591133
-85.5,35.5,5,0,0.020582283
-85.25,35.5,18,3,0.019740648
-85,35.5,0.67,0,0.018443118
-84.75,35.5,5.5,0,0.017060608
-84.5,35.5,0.7,0,0.015872307
-84.25,35.5,0,0,0.015070807
-84,35.5,30.95,0,0.014786481
-83.75,35.5,99.59,0,0.015124904
-83.5,35.5,85.28,0,0.016225007
-83.25,35.5,74.65,0,0.018304137
-83,35.5,71.87,0,0.021710514
-82.75,35.5,55.4,0,0.026991693
-82.5,35.5,94.34,1,0.034943342
-82.25,35.5,41.83,0,0.046727014
-82,35.5,0,0,0.063842048
-81.75,35.5,0,0,0.088147611
-81.5,35.5,0.48,0,0.121528603
-81.25,35.5,0.05,0,0.165245866
-81,35.5,30.74,19,0.218556521
-80.75,35.5,51.36,20,0.278243049
-80.5,35.5,5.66,0,0.338789049
-80.25,35.5,3.58,0,0.393133582
-80,35.5,65.52,3,0.434517976
-79.75,35.5,0.69,1,0.456984327
-79.5,35.5,0,0,0.458583828
-79.25,35.5,96.83,11,0.441577441
-79,35.5,34.75,6,0.410643619
-78.75,35.5,10.58,0,0.3720339
-78.5,35.5,23.03,3,0.332040464
-78.25,35.5,0,0,0.295188417
-78,35.5,11,0,0.264509326
-77.75,35.5,0,0,0.241683446
-77.5,35.5,0,0,0.227619685
-77.25,35.5,4.17,0,0.223018221
-76.75,35.5,0,0,0.245221521
-76.5,35.5,3,0,0.27553017
-76.25,35.5,36.75,7,0.323105547
-76,35.5,0.42,0,0.393478144
-97.75,35.75,0,0,1.10E-14
-97.5,35.75,28.17,0,4.59E-14
-97.25,35.75,0.5,0,2.17E-13
-97,35.75,0,0,1.17E-12
-96.75,35.75,0,0,7.37E-12
-96.5,35.75,0.03,0,5.31E-11
-96.25,35.75,0,0,4.24E-10
-96,35.75,0,0,3.63E-09
-95.75,35.75,0,0,3.17E-08
-95.5,35.75,0,0,2.71E-07
-95.25,35.75,0,0,2.15E-06
-95,35.75,0,0,1.53E-05
-94.75,35.75,0,0,9.27E-05
-94.5,35.75,0,0,0.000467201
-94.25,35.75,7.72,0,0.001895421
-94,35.75,8.23,0,0.006064918
-93.75,35.75,15.37,0,0.015163138
-93.5,35.75,6.24,0,0.029747873
-93.25,35.75,6.97,0,0.046076345
-93,35.75,7.42,0,0.057027099
-92.75,35.75,0,0,0.057204231
-92.5,35.75,0,0,0.047696311
-92.25,35.75,0,0,0.03386314
-92,35.75,0,0,0.021122283
-91.75,35.75,4.5,0,0.011995825
-91.5,35.75,0.34,0,0.006445181
-91.25,35.75,5.78,0,0.003395164
-91,35.75,0,0,0.001811219
-90.75,35.75,55.48,0,0.001008686
-90.5,35.75,2,0,0.000602511
-90.25,35.75,0,0,0.000394598
-90,35.75,0.58,0,0.000287712
-89.75,35.75,0,0,0.000235612
-89.5,35.75,0,0,0.000217712
-89.25,35.75,0,0,0.000226915
-89,35.75,2.85,0,0.000264991
-88.75,35.75,279.72,0,0.000341633
-88.5,35.75,1,0,0.000477845
-88.25,35.75,1.61,0,0.00070868
-88,35.75,0,0,0.001087552
-87.75,35.75,0,0,0.001686594
-87.5,35.75,0,0,0.002582546
-87.25,35.75,8.56,0,0.003820729
-87,35.75,3.34,0,0.00536439
-86.75,35.75,20.77,0,0.007052985
-86.5,35.75,95.34,0,0.008615321
-86.25,35.75,29.59,0,0.0097542
-86,35.75,0,0,0.010274949
-85.75,35.75,55.83,0,0.010164714
-85.5,35.75,0,0,0.00955764
-85.25,35.75,45.59,0,0.008669454
-85,35.75,60.41,0,0.007715139
-84.75,35.75,0.67,0,0.006856261
-84.5,35.75,1,0,0.006188763
-84.25,35.75,18.14,18,0.005762052
-84,35.75,34.07,1,0.005604665
-83.75,35.75,58,0,0.005748093
-83.5,35.75,192.21,0,0.006250388
-83.25,35.75,66.4,0,0.007220361
-83,35.75,62.09,0,0.008849274
-82.75,35.75,78.75,3,0.011454842
-82.5,35.75,61.72,4,0.015537284
-82.25,35.75,176.4,1,0.021866156
-82,35.75,82.02,0,0.031555946
-81.75,35.75,10.73,0,0.046071455
-81.5,35.75,2.3,0,0.06710965
-81.25,35.75,0,0,0.096283066
-81,35.75,15.15,0,0.13404935
-80.75,35.75,0,0,0.1789472
-80.5,35.75,0,0,0.227547632
-80.25,35.75,14.57,0,0.274212778
-80,35.75,0,0,0.312937475
-79.75,35.75,27.95,1,0.338592528
-79.5,35.75,11.95,0,0.348354632
-79.25,35.75,0,0,0.342903697
-79,35.75,0,0,0.324909865
-78.75,35.75,0,0,0.299014691
-78.5,35.75,0,0,0.270390094
-78.25,35.75,0,0,0.243044943
-78,35.75,6.74,0,0.219855249
-77.75,35.75,0,0,0.202596145
-77.5,35.75,0,0,0.192323951
-77.25,35.75,4.75,0,0.189815322
-77,35.75,1.5,0,0.19581534
-76.75,35.75,0.83,0,0.211345491
-76.5,35.75,28.59,0,0.238747104
-76.25,35.75,0,0,0.281535921
-75.75,35.75,51.6,25,0.43611454
-97.5,36,0.12,0,1.29E-14
-97.25,36,0.5,0,6.01E-14
-97,36,39.08,0,3.21E-13
-96.75,36,0,0,1.99E-12
-96.5,36,0,0,1.43E-11
-96.25,36,0,0,1.14E-10
-96,36,26.05,0,9.88E-10
-95.75,36,3.25,0,8.81E-09
-95.5,36,0,0,7.72E-08
-95.25,36,10.5,0,6.34E-07
-95,36,54,0,4.66E-06
-94.75,36,20.34,0,2.96E-05
-94.5,36,0,0,0.000157159
-94.25,36,32.49,0,0.000674595
-94,36,2.25,0,0.002299246
-93.75,36,0,0,0.006171301
-93.5,36,9.72,0,0.013037495
-93.25,36,16.67,0,0.021837971
-93,36,0,0,0.029183856
-92.75,36,5,0,0.03156627
-92.5,36,0,0,0.028338909
-92.25,36,9.59,0,0.021640368
-92,36,1.19,0,0.014491471
-91.75,36,0,0,0.008799575
-91.5,36,0,0,0.005023565
-91.25,36,0,0,0.002793036
-91,36,0,0,0.001560868
-90.75,36,0,0,0.000903382
-90.5,36,0,0,0.000556154
-89.75,36,1,0,0.00022645
-89.5,36,3.67,0,0.000209071
-89.25,36,0,0,0.000216382
-89,36,0,0,0.000249172
-88.75,36,1.19,0,0.000314544
-88.5,36,0,0,0.000427842
-88.25,36,0,0,0.000613536
-88,36,85.41,0,0.000905382
-87.75,36,1.99,0,0.001341437
-87.5,36,0,0,0.001949326
-87.25,36,1.55,0,0.002719208
-87,36,71.19,0,0.003579333
-86.75,36,179.94,0,0.004390269
-86.5,36,44.58,0,0.00498625
-86.25,36,27.28,0,0.005237451
-86,36,0,0,0.005117233
-85.75,36,24.91,0,0.004703992
-85.5,36,66.22,0,0.004126804
-85.25,36,13,0,0.003512831
-85,36,15.58,0,0.002955477
-84.75,36,8.08,0,0.002505151
-84.5,36,21.47,2,0.002178602
-84.25,36,96.49,3,0.001975522
-84,36,311.74,3,0.00189268
-83.75,36,86.45,0,0.001933986
-83.5,36,15.66,0,0.002118738
-83.25,36,38.34,0,0.00249156
-83,36,0,0,0.003137341
-82.75,36,56.87,0,0.00420625
-82.5,36,25.91,0,0.005948009
-82.25,36,6.34,0,0.008771865
-82,36,87.59,0,0.013329099
-81.75,36,68.16,0,0.020539961
-81.5,36,16.37,0,0.031598276
-81.25,36,3.17,0,0.047808781
-81,36,7,0,0.070177685
-80.75,36,6.75,0,0.098572237
-80.5,36,100.42,37,0.131366239
-80.25,36,417.03,60,0.165325731
-80,36,28.74,11,0.196362263
-79.75,36,0,0,0.220668634
-79.5,36,33.58,11,0.235284
-79.25,36,26.31,11,0.239357538
-79,36,0,0,0.233864871
-78.75,36,0,0,0.221352997
-78.5,36,107.41,85,0.205243006
-78.25,36,10.88,0,0.1887288
-78,36,0.13,0,0.17429162
-77.75,36,0,0,0.163663964
-77.5,36,112.83,7,0.158035084
-77.25,36,7.25,0,0.158347492
-77,36,6.16,0,0.165545046
-76.75,36,0,0,0.180817496
-97.25,36.25,8.5,0,1.84E-14
-97,36.25,15,0,9.68E-14
-96.75,36.25,0,0,5.91E-13
-96.5,36.25,14.5,0,4.18E-12
-96.25,36.25,1.92,0,3.32E-11
-96,36.25,64.92,0,2.85E-10
-95.75,36.25,12.58,0,2.53E-09
-95.5,36.25,0.08,0,2.21E-08
-95.25,36.25,0,0,1.83E-07
-95,36.25,0.17,0,1.36E-06
-94.75,36.25,0,0,8.83E-06
-94.5,36.25,12.83,0,4.81E-05
-94.25,36.25,97.66,0,0.000213899
-94,36.25,49.77,0,0.000763709
-93.75,36.25,48.48,0,0.002174301
-93.5,36.25,6,0,0.004911701
-93.25,36.25,6.08,0,0.008835392
-93,36.25,0,0,0.012745917
-92.75,36.25,4,0,0.014932848
-92.5,36.25,44.83,0,0.014488589
-92.25,36.25,15.25,0,0.011976608
-92,36.25,0,0,0.008698053
-91.75,36.25,3,0,0.005717674
-91.5,36.25,13.67,0,0.00351819
-91.25,36.25,0,0,0.002097241
-91,36.25,1.35,0,0.001246461
-90.75,36.25,0,0,0.000760141
-90.5,36.25,2,0,0.000488451
-90.25,36.25,47.11,0,0.000337839
-89.5,36.25,6.95,0,0.000198008
-89.25,36.25,0,0,0.000204145
-89,36.25,0,0,0.000232128
-88.75,36.25,3.7,0,0.000287107
-88.5,36.25,2.75,0,0.000379452
-88.25,36.25,0.95,0,0.000524672
-88,36.25,0.75,0,0.000741353
-87.75,36.25,0.75,0,0.001044375
-87.5,36.25,6.64,0,0.001433064
-87.25,36.25,0,0,0.0018746
-87,36.25,61.71,0,0.002299416
-86.75,36.25,100.77,0,0.002616194
-86.5,36.25,172.76,0,0.002745604
-86.25,36.25,0,0,0.002659373
-86,36.25,0,0,0.002395631
-85.75,36.25,54.31,0,0.002035066
-85.5,36.25,43.74,0,0.001656765
-85.25,36.25,2,0,0.001316245
-85,36.25,0,0,0.001041215
-84.75,36.25,0,0,0.000837184
-84.5,36.25,7.75,0,0.000697483
-84.25,36.25,44.58,0,0.000612393
-84,36.25,58.67,0,0.000574479
-83.75,36.25,117.08,0,0.000581285
-83.5,36.25,2,0,0.00063759
-83.25,36.25,73.86,0,0.000758454
-83,36.25,19.66,0,0.000975046
-82.75,36.25,12.32,0,0.001344812
-82.5,36.25,88.59,0,0.001970186
-82.25,36.25,221.15,0,0.003027131
-82,36.25,111.46,0,0.004814487
-81.75,36.25,185.04,0,0.007795593
-81.5,36.25,48.39,0,0.012634531
-81.25,36.25,10.07,0,0.020158476
-81,36.25,0,0,0.031188826
-80.75,36.25,6.87,0,0.046168929
-80.5,36.25,66.35,2,0.064763616
-80.25,36.25,0,0,0.085668551
-80,36.25,9.83,7,0.106888304
-79.75,36.25,21.7,1,0.125856351
-79.5,36.25,0,0,0.140492138
-79.25,36.25,5.33,2,0.149406393
-79,36.25,89.54,15,0.152338877
-78.75,36.25,6,15,0.150110359
-78.5,36.25,0,0,0.144524164
-78.25,36.25,0.08,0,0.137652713
-78,36.25,3.14,0,0.131330176
-77.75,36.25,0.87,0,0.127040788
-77.5,36.25,60.17,2,0.125978008
-77.25,36.25,0,0,0.129196637
-77,36.25,0,0,0.137799092
-76.75,36.25,0.25,0,0.153165025
-76.5,36.25,0,0,0.177345734
-76.25,36.25,1,0,0.213483545
-76,36.25,3.5,0,0.266012506
-97.25,36.5,4.75,0,6.18E-15
-97,36.5,1.75,0,3.21E-14
-96.75,36.5,2,0,1.93E-13
-96.5,36.5,0,0,1.33E-12
-96.25,36.5,0,0,1.03E-11
-96,36.5,0,0,8.67E-11
-95.75,36.5,0,0,7.51E-10
-95.5,36.5,0,0,6.43E-09
-95.25,36.5,0,0,5.22E-08
-95,36.5,0,0,3.85E-07
-94.75,36.5,2.5,0,2.49E-06
-94.5,36.5,0.5,0,1.36E-05
-94.25,36.5,26.81,0,6.17E-05
-93,36.5,64.92,0,0.004800027
-92.75,36.5,4,0,0.006096875
-92.5,36.5,6.09,0,0.006432213
-91.75,36.5,63.75,0,0.003281723
-91.25,36.5,0.5,0,0.001419104
-91,36.5,5.33,0,0.000906216
-90.75,36.5,6.75,0,0.000588362
-90.5,36.5,3.17,0,0.0003986
-90.25,36.5,1.67,0,0.00028749
-89.5,36.5,10.88,0,0.000179191
-89.25,36.5,22.64,0,0.000184603
-89,36.5,0.17,0,0.000207632
-88.75,36.5,0,0,0.000251653
-88.5,36.5,0,0,0.00032288
-88.25,36.5,26.59,0,0.000429642
-88,36.5,3.71,0,0.000579924
-87.75,36.5,10.45,0,0.000774656
-87.5,36.5,101.66,0,0.001000585
-87.25,36.5,513.84,0,0.001223585
-87,36.5,0,0,0.001394326
-86.75,36.5,1,0,0.001467607
-86.5,36.5,0,0,0.001419827
-86.25,36.5,0,0,0.001265606
-86,36.5,0,0,0.001049416
-85.75,36.5,6,0,0.000822225
-85.5,36.5,5.62,0,0.000619507
-85.25,36.5,0,0,0.000458151
-85,36.5,0,0,0.000339773
-84.75,36.5,6.5,0,0.000258271
-84.5,36.5,4.92,0,0.000205352
-84.25,36.5,8,0,0.0001738
-84,36.5,3,0,0.000158862
-83.75,36.5,10.56,0,0.000158313
-83.5,36.5,0,0,0.000172834
-83.25,36.5,10.4,0,0.000206646
-83,36.5,139.89,0,0.000269304
-82.75,36.5,26.5,0,0.000379392
-82.5,36.5,34.41,0,0.000571449
-82.25,36.5,48.93,0,0.000908166
-82,36.5,55.61,0,0.001500452
-81.75,36.5,22.34,0,0.002536054
-81.5,36.5,13.95,0,0.004309125
-81.25,36.5,28.25,0,0.00722766
-81,36.5,13.78,0,0.011778747
-80.75,36.5,2.33,0,0.018400529
-80.5,36.5,0,0,0.02728312
-80.25,36.5,28.33,0,0.038200749
-80,36.5,58.53,7,0.050455269
-79.75,36.5,120.3,8,0.062874945
-79.5,36.5,9.57,0,0.074238588
-79.25,36.5,8,0,0.083389714
-79,36.5,1.08,0,0.089683989
-78.75,36.5,0,0,0.093080272
-78.5,36.5,0,0,0.094204502
-78.25,36.5,46.55,2,0.094094886
-78,36.5,8.37,0,0.093844814
-77.75,36.5,6.29,0,0.09454087
-77.5,36.5,62.63,0,0.097218875
-77.25,36.5,23.92,0,0.102919894
-77,36.5,2.75,0,0.112813096
-76.75,36.5,13.75,0,0.12835551
-76.5,36.5,68.56,9,0.151468352
-76.25,36.5,31.24,0,0.185090644
-97,36.75,1.52,0,1.17E-14
-96.75,36.75,0,0,6.89E-14
-96.5,36.75,335.73,0,4.62E-13
-96.25,36.75,6.19,0,3.45E-12
-96,36.75,24.25,0,2.78E-11
-95.75,36.75,0,0,2.31E-10
-95.5,36.75,1,0,1.90E-09
-95.25,36.75,0,0,1.49E-08
-95,36.75,1.5,0,1.07E-07
-94.75,36.75,1.58,0,6.77E-07
